GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiFormatFactory,0,10,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,PartitionIndex.Payload,5,16,1,1,0,6,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,SSTableIterator,0,52,0,4,0,10,0,7,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,RowIndexWriter.new ByteSource() {...},2,54,1,5,1,11,1,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,PartitionIndex.Reader,17,178,9,27,4,40,9,18,1,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableWriter.Builder,16,142,4,4,3,34,4,8,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiVersion,18,67,6,4,2,21,6,19,2,18
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat,32,99,1,3,9,28,6,16,5,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,PartitionIndexBuilder,28,256,8,12,9,65,7,13,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,RowIndexReverseIterator,16,51,1,3,4,12,3,3,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableScanner.BtiScanningIterator,14,111,2,10,2,20,2,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.Components.Types,3,13,0,0,1,2,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,PartitionIterator,119,273,10,16,29,59,14,18,7,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,SSTableIterator.ForwardIndexedReader,4,73,1,5,0,18,1,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,RowIndexReader.new TrieSerializer() {...},5,105,1,13,0,24,1,12,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,TrieIndexEntry,52,70,7,1,10,19,9,7,5,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,PartitionIndexEarly,0,24,0,0,0,5,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableScanner,7,57,0,0,1,8,1,6,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableWriter.IndexWriter,96,180,3,3,22,33,6,8,4,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableWriterFactory,0,23,0,0,0,5,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableReader,300,572,70,52,50,108,61,34,9,25
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,PartitionIndex.PartitionIndexSerializer,0,67,0,4,0,14,0,5,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableReader.Builder,0,26,0,0,0,9,0,6,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableSpecificMetricsProviders,0,15,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,PartitionIndex.IndexPosIterator,0,54,1,3,0,12,1,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,RowIndexReader,42,100,6,6,8,24,6,10,2,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,PartitionIndex,36,198,3,9,8,49,6,21,3,18
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableReaderLoadingBuilder,212,245,26,20,34,42,26,6,3,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableReaderFactory,8,20,0,0,2,4,2,3,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormatPartitionWriter,7,100,2,6,2,26,2,10,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.Components,3,56,0,0,1,8,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableVerifier,1,8,0,0,1,2,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,RowIndexReader.IndexInfo,0,9,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableWriter,66,154,1,3,11,33,4,7,3,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,RowIndexWriter,4,130,1,9,0,30,1,12,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,IndexEntry,0,18,0,0,0,7,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CollatedViewIndexBuilder,6,119,1,11,1,31,1,9,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndex,95,849,20,68,9,181,21,84,3,53
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexSearcher,9,282,4,18,3,55,4,15,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndex.new Index.Indexer() {...},4,329,1,47,0,67,1,38,0,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions,3,53,0,2,1,11,1,4,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},12,28,2,0,2,4,2,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},0,9,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},39,44,6,2,6,7,5,6,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},0,57,0,4,0,10,0,5,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},39,15,6,0,6,3,5,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},0,11,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},0,9,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,NumericValuesMeta,0,25,0,0,0,9,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,BlockPackedWriter,2,105,3,11,0,19,3,6,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,AbstractBlockPackedReader,38,326,3,43,2,66,3,27,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,MonotonicBlockPackedReader.new AbstractBlockPackedReader() {...},0,39,0,0,0,5,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,MonotonicBlockPackedReader,2,133,0,4,0,27,1,5,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,BlockPackedReader.new AbstractBlockPackedReader() {...},0,30,0,0,0,5,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,MonotonicBlockPackedWriter,4,141,1,11,0,26,1,9,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,AbstractBlockPackedWriter,14,130,1,11,1,34,1,12,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,BlockPackedReader,15,133,1,5,1,29,2,4,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,NumericValuesWriter,0,89,0,4,0,21,0,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection,4,287,1,19,0,60,1,18,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor,96,458,14,50,13,99,13,41,1,21
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver,45,407,2,32,3,79,5,36,3,21
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor.AlwaysSpeculatingReadExecutor,7,24,1,1,2,6,2,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ShortReadRowsProtection,8,186,2,18,0,41,2,13,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ShortReadPartitionsProtection,21,284,5,17,1,50,5,13,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,SpeculativeRetryPolicy.Kind,0,54,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,HybridSpeculativeRetryPolicy,88,124,8,10,13,26,10,8,3,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ShortReadProtection,3,38,0,2,1,9,1,2,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver.ResolveContext,0,48,0,6,0,7,0,6,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver.new UnfilteredPartitionIterators.MergeListener() {...},0,15,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver.new UnfilteredPartitionIterators.MergeListener() {...},0,38,0,2,0,7,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,PercentileSpeculativeRetryPolicy,22,139,3,9,3,26,3,13,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AlwaysSpeculativeRetryPolicy,13,15,0,0,3,4,3,4,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.PartitionBuilder.new UnfilteredRowIterator() {...},0,61,0,2,0,12,0,12,0,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,FixedSpeculativeRetryPolicy,37,69,2,4,4,16,3,9,1,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,SpeculativeRetryPolicy,0,44,0,10,0,11,0,6,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,HybridSpeculativeRetryPolicy.Function,11,24,2,0,1,2,2,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver.2.new UnfilteredRowIterators.MergeListener() {...},201,36,12,0,24,10,9,5,3,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.new UnfilteredPartitionIterator() {...},4,54,1,5,0,10,1,8,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.new UnfilteredPartitionIterators.MergeListener() {...},0,66,0,2,0,9,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.PartitionBuilder,60,220,3,19,7,51,3,17,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor.SpeculatingReadExecutor,26,96,6,10,4,24,6,7,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ResponseResolver,27,52,1,3,4,14,1,6,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor.NeverSpeculatingReadExecutor,0,23,0,4,0,6,0,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,NeverSpeculativeRetryPolicy,11,25,0,4,2,5,2,7,2,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.1.new UnfilteredRowIterators.MergeListener() {...},0,132,0,20,0,22,0,15,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReadCallback,80,350,15,49,6,77,12,33,1,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DigestResolver,59,190,4,30,8,42,4,23,1,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,CompactionHistoryHolder.CompactionHistoryRow,0,98,0,0,0,23,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,TableStatsPrinter.DefaultPrinter,160,429,10,28,13,73,8,13,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,CompactionHistoryPrinter.DefaultPrinter,9,119,3,5,2,23,3,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,StatsPrinter.YamlPrinter,0,22,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,StatsPrinter.JsonPrinter,0,52,0,10,0,9,0,7,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,StatsTableComparator,68,943,35,153,13,140,32,68,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,StatsKeyspace,0,136,0,8,0,22,0,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,TableStatsPrinter,3,26,0,5,1,6,1,4,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,CompactionHistoryPrinter,11,12,2,1,3,2,3,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,StatsTable,0,37,0,0,0,11,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,TableStatsPrinter.SortedDefaultPrinter,4,76,2,6,1,13,2,3,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,TableStatsHolder,50,1439,22,78,7,266,20,43,0,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,CompactionHistoryHolder,2,114,1,5,0,29,1,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBoundary,8,8,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.Serializer,30,300,3,31,4,56,3,27,0,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.DelayInjector,0,12,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.SelectAllSlices.new Slices.InOrderTester() {...},2,5,0,0,1,2,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.LocalDataResponse,16,28,0,0,4,6,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange,64,323,10,36,11,60,10,39,5,21
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MutableDeletionInfo.Builder,8,75,2,6,0,17,2,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.Flush.new WrappedRunnable() {...},0,19,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClockAndCount,38,53,4,4,4,12,6,5,2,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadQuery.new ReadQuery() {...},19,19,0,0,8,7,8,7,8,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PreHashedDecoratedKey,0,22,0,0,0,7,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.SelectionDeserializer,0,3,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.FlushReason,0,224,0,0,0,23,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders,4,65,2,14,0,11,2,9,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Columns,16,500,6,52,3,95,6,58,0,35
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo.new RepairedDataInfo() {...},6,4,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaries,85,264,20,42,8,52,15,32,1,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.new Transformation() {...},6,133,2,8,2,24,3,10,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.Serializer,12,113,3,13,0,29,3,9,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,WriteType,0,84,0,0,0,9,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.new LifecycleNewTracker() {...},4,3,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.new Runnable() {...},0,111,0,4,0,13,0,5,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand,30,542,5,53,6,119,5,63,0,39
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime.LegacySerializer,4,77,2,8,2,17,3,8,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClusteringBound,6,47,1,1,1,7,2,5,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition.ForKey,3,13,1,3,1,1,2,2,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyPartitionIterator,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,TruncateVerbHandler,0,71,0,0,0,12,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,UnfilteredValidation,66,89,2,10,10,20,3,7,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ExpirationDateOverflowHandling.ExpirationDateOverflowPolicy,0,34,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyUnfilteredRowIterator,0,27,0,4,0,6,0,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ConsistencyLevel,88,451,15,41,15,84,15,39,1,20
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators,3,55,0,4,1,11,1,7,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.VirtualTableSinglePartitionReadCommand,0,54,0,0,0,8,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.ArrayBackedSlices,23,546,7,73,3,107,6,49,1,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.SizeOnlyCacheableSerialization,0,45,0,4,0,9,0,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraTableWriteHandler,0,21,0,0,0,7,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MessageParams,0,43,0,2,0,14,0,8,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraKeyspaceWriteHandler,47,82,11,7,13,27,7,8,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ExpirationDateOverflowHandling,12,162,1,16,5,25,2,12,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SSTableImporter,168,719,13,63,26,142,12,40,2,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.Serializer,5,128,3,19,3,26,3,12,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.Group,0,67,0,4,0,12,0,7,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CounterMutation.CounterMutationSerializer,0,43,0,0,0,9,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SystemKeyspace.BootstrapState,0,44,0,0,0,5,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.Kind,0,34,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SystemKeyspaceMigrator41,27,755,8,58,0,80,8,40,0,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition.RowPositionSerializer,0,90,0,8,0,21,0,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClusteringBoundary,19,43,0,0,3,6,2,5,2,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBoundOrBoundary,1,15,1,3,0,3,1,2,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.Deserializer,0,29,0,0,0,3,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Keyspace,170,1119,21,117,19,243,23,100,2,52
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation,66,486,12,39,13,101,11,45,1,29
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SSTableImporter.MovedSSTable,0,32,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CounterMutationVerbHandler,0,39,0,0,0,10,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CounterMutation,103,485,19,42,16,108,19,36,3,21
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaryManager,4,310,3,35,0,55,3,24,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.DataDirectory,10,63,3,5,2,15,4,8,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice.Serializer,0,52,0,0,0,9,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringComparator.ByteComparableClustering.new ByteSource() {...},0,119,0,18,0,23,0,11,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice,79,377,23,61,8,70,25,36,2,17
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBoundary,15,47,0,0,2,8,2,6,2,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.VirtualTablePartitionRangeReadCommand,0,51,0,0,0,8,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.VirtualTableGroup,0,39,0,2,0,7,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo.RepairedDataPurger,0,39,0,0,0,13,0,8,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.RowBuilder,62,369,13,45,4,74,13,32,0,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.PartitionUpdateBuilder.RTBuilder,20,52,0,0,8,13,4,4,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new Transformation() {...},0,51,1,3,0,11,1,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,StorageHook,6,12,1,1,1,4,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.MutationBuilder,17,118,3,9,0,23,3,8,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionPurger,0,34,0,8,0,3,0,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadQuery,2,7,0,0,2,2,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MutationVerbHandler,9,78,0,2,4,23,2,8,2,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.FileType,0,34,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CachedHashDecoratedKey,0,39,0,2,0,11,0,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBound,1,63,1,1,0,12,1,10,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice.new Slice() {...},0,17,0,2,0,4,0,5,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.RemoteDataResponse,0,8,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering,2,159,1,19,0,23,1,16,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyBaseRowIterator,4,44,0,2,1,15,1,10,1,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractCompactionController,14,16,1,1,3,7,4,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.PartitionUpdateBuilder,0,215,1,17,0,42,1,16,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,TypeSizes,21,74,1,9,3,24,4,17,3,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadExecutionController,57,233,13,21,14,53,10,24,1,16
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionInfo,0,3,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SchemaCQLHelper,25,115,1,3,2,20,3,10,2,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SnapshotDetailsTabularData,15,199,0,2,5,17,1,4,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,LivenessInfo,12,262,3,35,1,48,3,42,0,26
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RejectException,16,4,0,0,6,2,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore,861,4703,125,375,161,941,111,378,14,225
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,TruncateRequest.Serializer,0,30,0,0,0,7,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices,1,64,1,7,0,12,1,9,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.new Transformation() {...},0,337,1,35,0,62,1,25,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.SelectNoSlices.new Slices.InOrderTester() {...},4,3,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.DigestResponse,4,30,1,1,0,11,1,8,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime.Serializer,53,121,9,7,12,28,7,8,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CBuilder,0,26,0,0,0,5,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadQuery,30,44,4,4,4,8,5,5,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.new Transformation() {...},0,25,0,0,0,5,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SnapshotCommand,10,20,0,0,1,7,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange.Serializer,0,119,0,6,0,23,0,7,0,4
